,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
1771,20180827-033057_106_live,0,3,"I like how ""Save the Children"" works on health and educational issues in 120 countries.",0,provide-org-facts,,provide-org-facts,0.0,0.6779999999999999,0.322,"Yes, I hear they feed starving children all over the world. Really sad situation. I couldn't imagine not being able to supply food for my kids. Heart breaking. I just read about a charity called The Project Linus, a group that supplies security blankets for terminally ill children. All my kids love their security blankets. Do you have any kids?",yes hear feed starv children world realli sad situat could nt imagin abl suppli food kid heart break read chariti call project linus group suppli secur blanket termin children kid love secur blanket kid,"I like how ""Save the Children"" works on health and educational issues in 120 countries.",1771
1772,20180827-033057_106_live,0,4,No I haven't heard.,4,negative-to-inquiry,,non-strategy,0.524,0.47600000000000003,0.0,"There is a good time and place for vaccines. Save the Children do help with vaccines as well as food. Crazy how 30.00 a month can change a child's future. Another charity I read about is Reach Out and Read, they supply used books to doctors offices to help kids read by educating the nurses on talking to parents about the importance of reading. I never heard of them before today, have you?",good time place vaccin save children help vaccin well food crazi    month chang child futur anoth chariti read reach read suppli use book doctor offic help kid read educ nurs talk parent import read never heard today,No I haven't heard.,1772
1773,20180827-033057_106_live,0,4,It is so good that you know a lot about children's charity.,4,praise-user,,non-strategy,0.0,0.579,0.42100000000000004,"There is a good time and place for vaccines. Save the Children do help with vaccines as well as food. Crazy how 30.00 a month can change a child's future. Another charity I read about is Reach Out and Read, they supply used books to doctors offices to help kids read by educating the nurses on talking to parents about the importance of reading. I never heard of them before today, have you?",good time place vaccin save children help vaccin well food crazi    month chang child futur anoth chariti read reach read suppli use book doctor offic help kid read educ nurs talk parent import read never heard today,It is so good that you know a lot about children's charity.,1773
1776,20180827-033057_106_live,0,5,"I like the organization that are transparent with their financial reports, specially the ones that collaborate with big companies.",1,personal-story,,personal-story,0.0,0.872,0.128,"Internet research is a good way to learn about pretty much anything. It's hard to come up with a bunch of conversation about charity. It's easy to just live in your own world and not think about the horrible things in the world. Charity is a good way to get a collective group of people to make a change in the world. There are so many childrens charities like KABOOM, they build updated playgrounds for kids with disabilities.",internet research good way learn pretti much anyth hard bunch convers chariti easi live world think horribl thing world chariti good way get collect group peopl make chang world mani children chariti like kaboom build updat playground kid disabl,"I like the organization that are transparent with their financial reports, specially the ones that collaborate with big companies.",1776
1777,20180827-033057_106_live,0,6,"No not really, I know a little about different charities.",4,negative-to-inquiry,,non-strategy,0.198,0.539,0.264,"Yea, I think thats most important. There are so many so called charities that keep almost all of the donated funds and only a few pennies of each dollar actually go towards the need. I read a blog about Sea World is a big donater to children's charities. Make a Wish Foundation is a good one, have you heard of them?",yea think import mani call chariti keep almost donat fund penni dollar actual go toward need read blog world big donat children chariti make wish foundat good one heard,"No not really, I know a little about different charities.",1777
1778,20180827-033057_106_live,0,6,I just donate here and there.,1,personal-story,,personal-story,0.0,1.0,0.0,"Yea, I think thats most important. There are so many so called charities that keep almost all of the donated funds and only a few pennies of each dollar actually go towards the need. I read a blog about Sea World is a big donater to children's charities. Make a Wish Foundation is a good one, have you heard of them?",yea think import mani call chariti keep almost donat fund penni dollar actual go toward need read blog world big donat children chariti make wish foundat good one heard,I just donate here and there.,1778
1779,20180827-033057_106_live,0,6,I will save the ones you mentioned and will definitely search about them.,4,positive-to-inquiry,,non-strategy,0.0,0.629,0.371,"Yea, I think thats most important. There are so many so called charities that keep almost all of the donated funds and only a few pennies of each dollar actually go towards the need. I read a blog about Sea World is a big donater to children's charities. Make a Wish Foundation is a good one, have you heard of them?",yea think import mani call chariti keep almost donat fund penni dollar actual go toward need read blog world big donat children chariti make wish foundat good one heard,I will save the ones you mentioned and will definitely search about them.,1779
1781,20180827-033057_106_live,0,7,"I have donated to organization that works on some disease through MTurk, like Malaria",1,personal-story,,personal-story,0.0,0.828,0.172,Ive had a few of the charity HITs. I like to learn about an array of different things. I've actually been intrigued by alot of the things I've head on the HITs. Save the children was one of the charities talked about on here. I have a cousin who works with MercyShip. They are an organization that sales to african countries and does hundreds of thousands of surgeries on children in need.,chariti hit like learn array differ thing actual intrigu alot thing head hit save children one chariti talk cousin work mercyship organ sale african countri hundr thousand surgeri children need,"I have donated to organization that works on some disease through MTurk, like Malaria",1781
1782,20180827-033057_106_live,0,8,yes I did it before.,4,positive-to-inquiry,,non-strategy,0.0,0.526,0.474,"I'm grasping at straws now, 10 turns each is a monumental task just like fighting childhood cancer (not really) have you ever donated to charities for childhood cancer?",grasp straw    turn monument task like fight childhood cancer realli ever donat chariti childhood cancer,yes I did it before.,1782
1783,20180827-033057_106_live,0,8,Actually it breaks my heart to see children in pain.,9,emotion-appeal,,emotion-appeal,0.268,0.732,0.0,"I'm grasping at straws now, 10 turns each is a monumental task just like fighting childhood cancer (not really) have you ever donated to charities for childhood cancer?",grasp straw    turn monument task like fight childhood cancer realli ever donat chariti childhood cancer,Actually it breaks my heart to see children in pain.,1783
1784,20180827-033057_106_live,0,8,I think It is good to know donating through this task won't hurt your reward,6,logical-appeal,,logical-appeal,0.152,0.5589999999999999,0.289,"I'm grasping at straws now, 10 turns each is a monumental task just like fighting childhood cancer (not really) have you ever donated to charities for childhood cancer?",grasp straw    turn monument task like fight childhood cancer realli ever donat chariti childhood cancer,I think It is good to know donating through this task won't hurt your reward,1784
1785,20180827-033057_106_live,0,9,I will look for it for sure. I like it when part of my purchase will be donated.,4,positive-to-inquiry,,non-strategy,0.0,0.745,0.255,Childrens charities are important to increase awareness for diseases and disabilities. I cant even imagine what these poor families go through. McDonalds does a charity that helps house families near hospitals so they can be together during a hospital stay. Ronald McDonald House is the name I think.,children chariti import increas awar diseas disabl ca nt even imagin poor famili go mcdonald chariti help hous famili near hospit togeth hospit stay ronald mcdonald hous name think,I will look for it for sure. I like it when part of my purchase will be donated.,1785
