,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
2003,20180825-053544_897_live,0,5,That's awesome!,4,thank,,non-strategy,0.0,0.185,0.815,I would do that,would,That's awesome!,2003
2004,20180825-053544_897_live,0,5,"We are so lucky to live in a country where there is help available to us such as Medicaid, food banks and other organizations to help us. It is so unfair that any person in any country can go hungry,",9,emotion-appeal,,emotion-appeal,0.083,0.7290000000000001,0.188,I would do that,would,"We are so lucky to live in a country where there is help available to us such as Medicaid, food banks and other organizations to help us. It is so unfair that any person in any country can go hungry,",2004
2006,20180825-053544_897_live,0,6,I hope that each of us can make a conscious decision to start donating some of our paychecks each week to help children and families around the world.,9,emotion-appeal,,emotion-appeal,0.0,0.8109999999999999,0.18899999999999997,We really are. We have SO many places to go to for help,realli mani place go help,I hope that each of us can make a conscious decision to start donating some of our paychecks each week to help children and families around the world.,2006
2007,20180825-053544_897_live,0,7,That is great!! That is what we need!,4,thank,,non-strategy,0.0,0.585,0.415,I'm going to tell more people about the charity,go tell peopl chariti,That is great!! That is what we need!,2007
2008,20180825-053544_897_live,0,7,"Well, it was nice to meet you and thank you for agreeing to donate today!",4,closing,,non-strategy,0.0,0.522,0.478,I'm going to tell more people about the charity,go tell peopl chariti,"Well, it was nice to meet you and thank you for agreeing to donate today!",2008
2009,20180825-071459_643_live,0,0,Do you feel it is improtant to help the children of the world to get them a good meal atleast 2 times a day,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.772,0.228,<Start>,start,Do you feel it is improtant to help the children of the world to get them a good meal atleast 2 times a day,2009
2010,20180825-071459_643_live,0,1,so will you donate to keep the children nourished and kept safe,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.7909999999999999,0.209,Yes. Nutrition is important,yes nutrit import,so will you donate to keep the children nourished and kept safe,2010
2013,20180825-071459_643_live,0,4,well we all know there is warlords everywhere even in the USA but we try our very best for our food items to reach the children,0,provide-org-facts,,provide-org-facts,0.0,0.72,0.28,That's fantastic. And how do you make sure some local warlord doesn't get in the way of the charity?,fantast make sure local warlord nt get way chariti,well we all know there is warlords everywhere even in the USA but we try our very best for our food items to reach the children,2013
2015,20180825-071459_643_live,0,5,How much would like to donate,4,ask-donation-amount,,non-strategy,0.0,0.667,0.33299999999999996,Warlords in the USA get elected to political office unfortunately.,warlord usa get elect polit offic unfortun,How much would like to donate,2015
2016,20180825-071459_643_live,0,6,Ok thank you,4,thank,,non-strategy,0.0,0.175,0.825,"As long as my donation gets to the children, I will donate to the charity",long donat get children donat chariti,Ok thank you,2016
2017,20180825-071459_643_live,0,7,myself and Save the Children thank you for your time,4,thank,,non-strategy,0.0,0.584,0.41600000000000004,Half of whatever I am going to get paid for this task,half whatev go get paid task,myself and Save the Children thank you for your time,2017
2018,20180825-075647_663_live,0,0,Hello there!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello there!,2018
2019,20180825-075647_663_live,0,1,I can and am planning on donating.,10,example-donation,,example-donation,0.0,1.0,0.0,can you donate,donat,I can and am planning on donating.,2019
2020,20180825-075647_663_live,0,1,It seems like a great cause.,6,logical-appeal,,logical-appeal,0.0,0.312,0.688,can you donate,donat,It seems like a great cause.,2020
2021,20180825-075647_663_live,0,1,Do you plan on donating too?,4,propose-donation,,non-strategy,0.0,1.0,0.0,can you donate,donat,Do you plan on donating too?,2021
2022,20180825-075647_663_live,0,2,I think it would be great if we both did,10,example-donation,,example-donation,0.0,0.6609999999999999,0.33899999999999997,i might donate as well,might donat well,I think it would be great if we both did,2022
2023,20180825-075647_663_live,0,3,I know if my child was in need I would hope people like us would make a donation - no matter how small.,1,personal-story,,personal-story,0.09300000000000001,0.633,0.27399999999999997,it would be great,would great,I know if my child was in need I would hope people like us would make a donation - no matter how small.,2023
2026,20180825-075647_663_live,0,6,Yes.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,i know its terrible right,know terribl right,Yes.,2026
2027,20180825-075647_663_live,0,6,How much do you spend on small unnecessary items like coffee or snacks each day?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.848,0.152,i know its terrible right,know terribl right,How much do you spend on small unnecessary items like coffee or snacks each day?,2027
2028,20180825-075647_663_live,0,7,Wow.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,maybe like 15,mayb like,Wow.,2028
2029,20180825-075647_663_live,0,7,Imagine how helpful even a small fraction of that money would be to these kids,7,foot-in-the-door,,foot-in-the-door,0.0,0.823,0.177,maybe like 15,mayb like,Imagine how helpful even a small fraction of that money would be to these kids,2029
2030,20180825-075647_663_live,0,8,So how much do you think you'd like to donate?,4,ask-donation-amount,,non-strategy,0.0,0.7829999999999999,0.217,yep it will be great for those kids to help them with things they need,yep great kid help thing need,So how much do you think you'd like to donate?,2030
2031,20180825-075647_663_live,0,8,The money will come right from your task payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,yep it will be great for those kids to help them with things they need,yep great kid help thing need,The money will come right from your task payment.,2031
2032,20180825-075647_663_live,0,9,Wow that is very generous of you,4,thank,,non-strategy,0.0,0.40299999999999997,0.597,maybe 5 dollars,mayb    dollar,Wow that is very generous of you,2032
2033,20180825-075647_663_live,0,9,So you can confirm you'd like to donate $5?,4,confirm-donation,,non-strategy,0.0,0.762,0.23800000000000002,maybe 5 dollars,mayb    dollar,So you can confirm you'd like to donate $5?,2033
2034,20180825-125810_869_live,0,0,Hey!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hey!,2034
2035,20180825-125810_869_live,0,0,I Was wondering if you would be interested in donating To a charity called Save the children?,4,propose-donation,,non-strategy,0.0,0.58,0.42,<Start>,start,I Was wondering if you would be interested in donating To a charity called Save the children?,2035
2036,20180825-125810_869_live,0,1,"Save the Children is an international Non- governmental orginaztion that promotes children's rights, provides relied and helps support children in developing country.",0,provide-org-facts,,provide-org-facts,0.0,0.623,0.377,Could you please tell me more about this charity?,could pleas tell chariti,"Save the Children is an international Non- governmental orginaztion that promotes children's rights, provides relied and helps support children in developing country.",2036
