,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
2053,20180825-210735_192_live,0,6,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,I'm glad and happy to help!,glad happi help,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",2053
2054,20180825-210735_192_live,0,7,This charity also support children in the United States as well as Rohingya.,0,provide-org-facts,,provide-org-facts,0.0,0.46399999999999997,0.536,"Sounds good, please feel free to share!",sound good pleas feel free share,This charity also support children in the United States as well as Rohingya.,2054
2055,20180825-210735_192_live,0,7,I have some of the paper work together ho much did you want to donate right now again?,4,confirm-donation,,non-strategy,0.0,0.925,0.075,"Sounds good, please feel free to share!",sound good pleas feel free share,I have some of the paper work together ho much did you want to donate right now again?,2055
2056,20180826-011431_343_live,0,0,"Hello, have you ever made a charitable donation?",8,personal-related-inquiry,,personal-related-inquiry,0.0,0.69,0.31,<Start>,start,"Hello, have you ever made a charitable donation?",2056
2057,20180826-011431_343_live,0,1,Which charity have you donated to?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.6409999999999999,0.359,Yes I have,yes,Which charity have you donated to?,2057
2058,20180826-011431_343_live,0,2,"I love donating to their worthy cause, don't you?",10,example-donation,,example-donation,0.0,0.45799999999999996,0.542,Save the children,save children,"I love donating to their worthy cause, don't you?",2058
2060,20180826-011431_343_live,0,4,WOW! That's great!,4,praise-user,,non-strategy,0.0,0.098,0.902,I donated 1000 dollars to them.,donat    dollar,WOW! That's great!,2060
2061,20180826-011431_343_live,0,4,"So, what if i told you that you that i could help you donate an even smaller amount to Save the Children right now. Would you do it?",4,propose-donation,,non-strategy,0.0,0.8029999999999999,0.19699999999999998,I donated 1000 dollars to them.,donat    dollar,"So, what if i told you that you that i could help you donate an even smaller amount to Save the Children right now. Would you do it?",2061
2062,20180826-011431_343_live,0,5,That's great!,4,acknowledgement,,non-strategy,0.0,0.185,0.815,I do it once a year,year,That's great!,2062
2063,20180826-011431_343_live,0,5,The great part is that it can be any amount that you would like to donate. Sound fair?,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.628,0.37200000000000005,I do it once a year,year,The great part is that it can be any amount that you would like to donate. Sound fair?,2063
2064,20180826-011431_343_live,0,6,That's great!,4,acknowledgement,,non-strategy,0.0,0.185,0.815,Sure I would,sure would,That's great!,2064
2065,20180826-011431_343_live,0,6,How much would you like to donate today?,4,ask-donation-amount,,non-strategy,0.0,0.737,0.263,Sure I would,sure would,How much would you like to donate today?,2065
2066,20180826-011431_343_live,0,7,That's a perfect amount!,4,acknowledgement,,non-strategy,0.0,0.33399999999999996,0.6659999999999999,Yes. I would like to make a donation,yes would like make donat,That's a perfect amount!,2066
2067,20180826-011431_343_live,0,8,I sure do as a matter of fact it's  URL,0,provide-org-facts,,provide-org-facts,0.0,0.638,0.36200000000000004,I would like to donate 5 dollars.,would like donat    dollar,I sure do as a matter of fact it's  URL,2067
2069,20180826-013529_897_live,0,0,"Hey, do some good, give some money to kids.",4,propose-donation,,non-strategy,0.0,0.7340000000000001,0.266,<Start>,start,"Hey, do some good, give some money to kids.",2069
2070,20180826-013529_897_live,0,1,"oh, could you afford maybe fifteen cents?",4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,Sure.I would be glad to. How much money do you think I should give?,surei would glad much money think give,"oh, could you afford maybe fifteen cents?",2070
2071,20180826-013529_897_live,0,2,"that sounds pretty good, I would definitely accept that",4,thank,,non-strategy,0.0,0.26,0.74,I can afford $5.00,afford,"that sounds pretty good, I would definitely accept that",2071
2072,20180826-013529_897_live,0,3,"well, I'll match your 5.00, does that sound cool?",10,example-donation,,example-donation,0.0,0.614,0.386,How much would you donate?,much would donat,"well, I'll match your 5.00, does that sound cool?",2072
2073,20180826-013529_897_live,0,4,yes there are so many in terrible need,6,logical-appeal,,logical-appeal,0.27899999999999997,0.49700000000000005,0.22399999999999998,"Yeah, that sounds great. I love donating to charity. I think it is important to help those less fortunate.",yeah sound great love donat chariti think import help less fortun,yes there are so many in terrible need,2073
2074,20180826-013529_897_live,0,5,"yes I like to give to doctors without borders, they risk their lives to go where they are most needed",4,positive-to-inquiry,,non-strategy,0.0,0.695,0.305,I donate a portion of my paychecks to feed the children. Do you have a favorite charity?,donat portion paycheck feed children favorit chariti,"yes I like to give to doctors without borders, they risk their lives to go where they are most needed",2074
2075,20180826-013529_897_live,0,6,there are so many wars and so many natural disasters,9,emotion-appeal,,emotion-appeal,0.442,0.4,0.159,"Oh wow, I would also be interested in donating to that.",oh wow would interest donat,there are so many wars and so many natural disasters,2075
2076,20180826-061846_932_live,0,0,Hi! How are you doing today?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi! How are you doing today?,2076
2077,20180826-061846_932_live,0,1,I'm pretty good.,4,greeting,,non-strategy,0.0,0.141,0.8590000000000001,Good how are you?,good,I'm pretty good.,2077
2078,20180826-061846_932_live,0,1,Have you ever heard of the Save the Children organization?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.738,0.262,Good how are you?,good,Have you ever heard of the Save the Children organization?,2078
2079,20180826-061846_932_live,0,2,I hear you. That is when I first heard of it as well.,4,acknowledgement,,non-strategy,0.0,0.826,0.174,I have heard of that organization. I have seen a lot of commercials on TV for it.,heard organ seen lot commerci tv,I hear you. That is when I first heard of it as well.,2079
2081,20180826-061846_932_live,0,3,I guess now I am going to sound like the tv commercial but have you ever thought about donating to the organization?,4,propose-donation,,non-strategy,0.0,0.9159999999999999,0.084,Agreed. Any organization who promotes rights for those who don't have the platform to speak up is a wonderful charity.,agre organ promot right nt platform speak wonder chariti,I guess now I am going to sound like the tv commercial but have you ever thought about donating to the organization?,2081
2082,20180826-061846_932_live,0,4,I understand that.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,I have thought about it in the past.,thought past,I understand that.,2082
2083,20180826-061846_932_live,0,4,"With all the organizations out there it is hard to tell a good one and a bad one. This organization helps to children with their rights to health, education, and even safety.",0,provide-org-facts,,provide-org-facts,0.128,0.654,0.217,I have thought about it in the past.,thought past,"With all the organizations out there it is hard to tell a good one and a bad one. This organization helps to children with their rights to health, education, and even safety.",2083
2084,20180826-061846_932_live,0,5,Yeah I totally understand that.,4,acknowledgement,,non-strategy,0.0,0.5770000000000001,0.423,"Yes it is hard to tell whose interests really lie in the movement they promote. I like to research organizations first to see if the money I give is really going to the cause, or if it is wasted by high overhead costs.",yes hard tell whose interest realli lie movement promot like research organ first see money give realli go caus wast high overhead cost,Yeah I totally understand that.,2084
