,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
2261,20180808-004203_194_live,0,2,It's for children,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,Depends on which one you are talking about.,depend one talk,It's for children,2261
2263,20180808-004203_194_live,0,4,It helps kids in this country,0,provide-org-facts,,provide-org-facts,0.0,0.6579999999999999,0.342,Does it help children in this country or in another country?,help children countri anoth countri,It helps kids in this country,2263
2265,20180808-004203_194_live,0,5,How much would you like to help with?,4,ask-donation-amount,,non-strategy,0.0,0.536,0.46399999999999997,Great! I believe my money should first focus on children in need in this country.,great believ money first focus children need countri,How much would you like to help with?,2265
2268,20180808-004203_194_live,0,8,I have no idea,4,neutral-to-inquiry,,non-strategy,0.524,0.47600000000000003,0.0,I understand that but how much does the charity keep in order to keep the charity running,understand much chariti keep order keep chariti run,I have no idea,2268
2269,20180808-004203_194_live,0,9,You can go to their website if you want more info... URL,0,provide-org-facts,,provide-org-facts,0.0,0.894,0.106,Where is the charity located?,chariti locat,You can go to their website if you want more info... URL,2269
2270,20180808-004203_194_live,0,10,Ok how much?,4,ask-donation-amount,,non-strategy,0.0,0.47600000000000003,0.524,"thank you for the information, I think I am ready to donate",thank inform think readi donat,Ok how much?,2270
2271,20180808-022730_384_live,0,0,Hello how are you?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello how are you?,2271
2272,20180808-022730_384_live,0,1,I have a friend of mine in another country who lost a child today to hunger,9,emotion-appeal,,emotion-appeal,0.24600000000000002,0.5710000000000001,0.183,"Hey, I am doing well",hey well,I have a friend of mine in another country who lost a child today to hunger,2272
2273,20180808-022730_384_live,0,2,Yeah.,4,positive-to-inquiry,,non-strategy,0.0,0.0,1.0,That is terrible. Are there any charities that work in that area?,terribl chariti work area,Yeah.,2273
2274,20180808-022730_384_live,0,2,It's really sad we have the money to just splurge on stuff in our normal every day lives but we can't spend just a few bucks a month or year for the children!,9,emotion-appeal,,emotion-appeal,0.077,0.9229999999999999,0.0,That is terrible. Are there any charities that work in that area?,terribl chariti work area,It's really sad we have the money to just splurge on stuff in our normal every day lives but we can't spend just a few bucks a month or year for the children!,2274
2275,20180808-022730_384_live,0,3,Yeah I know.,4,acknowledgement,,non-strategy,0.0,0.312,0.688,It hurts my heart when I see those children's charity commercials.,hurt heart see children chariti commerci,Yeah I know.,2275
2277,20180808-022730_384_live,0,4,Yeah I know this great charity called Save the Children that takes money for this exact type of issue. We should donate to them!,0,provide-org-facts,,provide-org-facts,0.0,0.601,0.39899999999999997,30 dollars a month can change a child's life,   dollar month chang child life,Yeah I know this great charity called Save the Children that takes money for this exact type of issue. We should donate to them!,2277
2278,20180808-022730_384_live,0,5,They also have a website  URL if you would like to look it up and make sure it's a legit organization,0,provide-org-facts,,provide-org-facts,0.0,0.78,0.22,I know! What a worthwhile cause!,know worthwhil caus,They also have a website  URL if you would like to look it up and make sure it's a legit organization,2278
2280,20180808-022730_384_live,0,7,This is true.,4,acknowledgement,,non-strategy,0.0,0.41700000000000004,0.583,It feels good to make a difference if only for one child,feel good make differ one child,This is true.,2280
2281,20180808-022730_384_live,0,7,I think I'm going to donate about $2.00 right now! It's weighing heavy on my heart.,10,example-donation,,example-donation,0.0,1.0,0.0,It feels good to make a difference if only for one child,feel good make differ one child,I think I'm going to donate about $2.00 right now! It's weighing heavy on my heart.,2281
2282,20180808-022730_384_live,0,8,Do you want to donate some too?,4,propose-donation,,non-strategy,0.0,0.8220000000000001,0.17800000000000002,That is freat!! Good for you!,freat good,Do you want to donate some too?,2282
2283,20180808-022730_384_live,0,9,You could donate anywhere from 0 to 2.00 if you want!,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.85,0.15,I may donate something! !,may donat someth,You could donate anywhere from 0 to 2.00 if you want!,2283
2284,20180808-022730_384_live,0,9,How much do you want to donate?,4,ask-donation-amount,,non-strategy,0.0,0.8220000000000001,0.17800000000000002,I may donate something! !,may donat someth,How much do you want to donate?,2284
2285,20180808-022730_384_live,0,10,$2 you won't miss. At all!,7,foot-in-the-door,,foot-in-the-door,0.0,0.742,0.258,I am not sure,sure,$2 you won't miss. At all!,2285
2287,20180808-022730_384_live,0,10,Whaddya say?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,I am not sure,sure,Whaddya say?,2287
2288,20180808-030454_242_live,0,0,"Hello, how are you today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello, how are you today?",2288
2290,20180808-030454_242_live,0,2,"I usually donate a good part of my bonus in different studies, but I specially have a soft heart for children.",1,personal-story,,personal-story,0.0,0.7809999999999999,0.21899999999999997,ya recently i too tried children's charity regarding their studies.it makes me good,recent tri children chariti regard studiesit make good,"I usually donate a good part of my bonus in different studies, but I specially have a soft heart for children.",2290
2292,20180808-030454_242_live,0,3,"They work on different issues in almost 120 countries. They work on education, hunger, health and emergency issues.",0,provide-org-facts,,provide-org-facts,0.223,0.777,0.0,"children must be educated i didn\'t heard about  ""save the children"" what is the procedure of giving donation?",children must educ nt heard    save children procedur give donat,"They work on different issues in almost 120 countries. They work on education, hunger, health and emergency issues.",2292
2293,20180808-030454_242_live,0,4,"they either have parties, or they travel to those countries. There are big groups working with them, like IKEA and Walt Disney Studios. you can read more on this link:  URL s/about-us/leadership-and-trustees",0,provide-org-facts,,provide-org-facts,0.0,0.852,0.14800000000000002,really it is pleased to hear this who s taking care of this charity?how they managing in 120 countries?,realli pleas hear take care charityhow manag    countri,"they either have parties, or they travel to those countries. There are big groups working with them, like IKEA and Walt Disney Studios. you can read more on this link:  URL s/about-us/leadership-and-trustees",2293
